Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
SVC_high_corr_9D,7,48,40,10,2,0.88,0.8899835796387521,0.88,0.8,0.8792270531400966,0.007224082946777344,0,0,0,0,0,0
SVC_high_corr_9D,8,49,41,9,1,0.9,0.9105090311986863,0.9,0.82,0.8993558776167473,0.007377147674560547,0,0,0,0,0,0
SVC_high_corr_9D,9,50,44,6,0,0.94,0.9464285714285714,0.94,0.88,0.9397832195905259,0.00758814811706543,0,0,0,0,0,0
SVC_high_corr_9D,10,45,45,5,5,0.9,0.9,0.9,0.9,0.9,0.007749080657958984,0,0,0,0,0,0
SVC_high_corr_9D_retrained,6_retrained,48,40,10,2,0.88,0.8899835796387521,0.88,0.8,0.8792270531400966,0.0076999664306640625,0,0,0,0,0,0
SVC_high_corr_10D,1,46,48,2,4,0.94,0.9407051282051282,0.94,0.96,0.9399759903961583,0.008404016494750977,0,0,0,0,0,0
SVC_high_corr_10D,2,47,47,3,3,0.94,0.94,0.94,0.94,0.94,0.008337974548339844,0,0,0,0,0,0
SVC_high_corr_10D,3,49,43,7,1,0.92,0.9261363636363638,0.92,0.86,0.9197109594540345,0.008097171783447266,0,0,0,0,0,0
SVC_high_corr_10D,4,48,41,9,2,0.89,0.8977968176254589,0.89,0.82,0.889458345894885,0.007875919342041016,0,0,0,0,0,0
SVC_high_corr_10D,5,46,45,5,4,0.91,0.9101640656262506,0.91,0.9,0.90999099909991,0.007886171340942383,0,0,0,0,0,0
SVC_high_corr_10D,6,50,46,4,0,0.96,0.962962962962963,0.96,0.92,0.9599358974358975,0.00835871696472168,0,0,0,0,0,0
SVC_high_corr_10D,7,49,40,10,1,0.89,0.9030591153369162,0.89,0.8,0.8891017239641092,0.007508993148803711,0,0,0,0,0,0
SVC_high_corr_10D,8,50,40,10,0,0.9,0.9166666666666667,0.9,0.8,0.898989898989899,0.007896661758422852,0,0,0,0,0,0
SVC_high_corr_10D,9,50,42,8,0,0.92,0.9310344827586207,0.92,0.84,0.9194847020933977,0.008065938949584961,0,0,0,0,0,0
SVC_high_corr_10D,10,46,45,5,4,0.91,0.9101640656262506,0.91,0.9,0.90999099909991,0.007817983627319336,0,0,0,0,0,0
SVC_high_corr_10D_retrained,6_retrained,48,41,9,2,0.89,0.8977968176254589,0.89,0.82,0.889458345894885,0.008030891418457031,0,0,0,0,0,0
